record_id,source_work,source_role,native_id,native_unit,inventory_bucket,repository,commit,definition_path,source_url,native_aliases_or_variants,asset_reference_paths,lineage,canonical_status,runtime_validation,extraction_note
behavior::buy_pet_food_for_less,BEHAVIOR-1K,native_benchmark,buy_pet_food_for_less,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buy_pet_food_for_less/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buy_pet_food_for_less/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buy_rechargeable_batteries,BEHAVIOR-1K,native_benchmark,buy_rechargeable_batteries,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buy_rechargeable_batteries/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buy_rechargeable_batteries/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buy_salad_greens,BEHAVIOR-1K,native_benchmark,buy_salad_greens,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buy_salad_greens/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buy_salad_greens/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buy_school_supplies,BEHAVIOR-1K,native_benchmark,buy_school_supplies,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buy_school_supplies/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buy_school_supplies/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buy_school_supplies_for_high_school,BEHAVIOR-1K,native_benchmark,buy_school_supplies_for_high_school,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buy_school_supplies_for_high_school/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buy_school_supplies_for_high_school/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buy_used_gardening_equipment,BEHAVIOR-1K,native_benchmark,buy_used_gardening_equipment,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buy_used_gardening_equipment/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buy_used_gardening_equipment/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buying_cleaning_supplies,BEHAVIOR-1K,native_benchmark,buying_cleaning_supplies,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buying_cleaning_supplies/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buying_cleaning_supplies/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buying_everyday_consumer_goods,BEHAVIOR-1K,native_benchmark,buying_everyday_consumer_goods,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buying_everyday_consumer_goods/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buying_everyday_consumer_goods/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buying_fast_food,BEHAVIOR-1K,native_benchmark,buying_fast_food,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buying_fast_food/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buying_fast_food/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buying_gardening_supplies,BEHAVIOR-1K,native_benchmark,buying_gardening_supplies,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buying_gardening_supplies/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buying_gardening_supplies/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buying_groceries,BEHAVIOR-1K,native_benchmark,buying_groceries,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buying_groceries/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buying_groceries/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buying_groceries_for_a_feast,BEHAVIOR-1K,native_benchmark,buying_groceries_for_a_feast,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buying_groceries_for_a_feast/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buying_groceries_for_a_feast/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buying_office_supplies,BEHAVIOR-1K,native_benchmark,buying_office_supplies,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buying_office_supplies/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buying_office_supplies/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::buying_postage_stamps,BEHAVIOR-1K,native_benchmark,buying_postage_stamps,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/buying_postage_stamps/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/buying_postage_stamps/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::can_beans,BEHAVIOR-1K,native_benchmark,can_beans,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/can_beans/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/can_beans/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::can_fruit,BEHAVIOR-1K,native_benchmark,can_fruit,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/can_fruit/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/can_fruit/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::can_meat,BEHAVIOR-1K,native_benchmark,can_meat,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/can_meat/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/can_meat/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::can_syrup,BEHAVIOR-1K,native_benchmark,can_syrup,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/can_syrup/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/can_syrup/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::can_vegetables,BEHAVIOR-1K,native_benchmark,can_vegetables,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/can_vegetables/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/can_vegetables/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::canning_food,BEHAVIOR-1K,native_benchmark,canning_food,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/canning_food/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/canning_food/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::carrying_in_groceries,BEHAVIOR-1K,native_benchmark,carrying_in_groceries,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/carrying_in_groceries/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/carrying_in_groceries/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::carrying_out_garden_furniture,BEHAVIOR-1K,native_benchmark,carrying_out_garden_furniture,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/carrying_out_garden_furniture/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/carrying_out_garden_furniture/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::carrying_water,BEHAVIOR-1K,native_benchmark,carrying_water,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/carrying_water/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/carrying_water/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::changing_bulbs,BEHAVIOR-1K,native_benchmark,changing_bulbs,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/changing_bulbs/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/changing_bulbs/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::changing_dogs_water,BEHAVIOR-1K,native_benchmark,changing_dogs_water,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/changing_dogs_water/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/changing_dogs_water/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::changing_light_bulbs,BEHAVIOR-1K,native_benchmark,changing_light_bulbs,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/changing_light_bulbs/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/changing_light_bulbs/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::changing_sheets,BEHAVIOR-1K,native_benchmark,changing_sheets,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/changing_sheets/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/changing_sheets/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::chlorinating_the_pool,BEHAVIOR-1K,native_benchmark,chlorinating_the_pool,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/chlorinating_the_pool/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/chlorinating_the_pool/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::chop_an_onion,BEHAVIOR-1K,native_benchmark,chop_an_onion,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/chop_an_onion/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/chop_an_onion/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::chopping_wood,BEHAVIOR-1K,native_benchmark,chopping_wood,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/chopping_wood/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/chopping_wood/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
behavior::clean_a_LED_screen,BEHAVIOR-1K,native_benchmark,clean_a_LED_screen,activity_definition_directory,native_task_candidates,StanfordVL/BEHAVIOR-1K,4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f,bddl3/bddl/activity_definitions/clean_a_LED_screen/problem0.bddl,https://github.com/StanfordVL/BEHAVIOR-1K/blob/4b0f43dfb7f7f759e5e9f575e8d72f56492eab5f/bddl3/bddl/activity_definitions/clean_a_LED_screen/problem0.bddl,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Counted a native activity directory, not each problem file and not an instantiated or canonical task."
